in_tm,in_serial,in_pm01_raw,in_pm25_raw,in_pm10_raw,in_temp,in_humi,in_co2,in_voc,in_noise,in_pm10,in_pm25,in_pm01,in_cici_pm10,in_cici_pm25,in_cici_co2,in_cici_voc,in_cici_temp,in_cici_humi,in_cici_noise,in_cici,in_ciai
2020-07-08 14:04,ICW0W2000655,32.0,33.0,35.0,37.6,34.0,566.0,0.0,64.0,35.0,33.0,32.0,88.0,81.0,88.0,100.0,0.0,77.0,62.0,82.0,89.0
2020-07-08 14:05,ICW0W2000655,33.0,33.0,34.0,37.7,33.0,592.0,0.0,64.0,34.0,33.0,33.0,88.0,81.0,87.0,100.0,0.0,75.0,62.0,82.0,89.0
2020-07-08 14:06,ICW0W2000655,36.0,36.0,37.0,37.5,34.0,596.0,0.0,64.0,37.0,36.0,36.0,88.0,79.0,87.0,100.0,0.0,77.0,62.0,80.0,87.0
2020-07-08 14:08,ICW0W2000655,47.0,47.0,47.0,37.29,35.0,593.0,0.0,64.0,47.0,47.0,47.0,86.0,71.0,87.0,100.0,0.0,80.0,62.0,80.0,83.0
2020-07-08 14:09,ICW0W2000655,53.0,54.0,56.0,37.2,36.0,543.0,0.0,64.0,56.0,54.0,53.0,84.0,66.0,88.0,100.0,0.0,82.0,62.0,78.0,81.0
2020-07-08 14:10,ICW0W2000655,56.0,57.0,59.0,37.1,36.0,518.0,0.0,65.0,59.0,57.0,56.0,84.0,63.0,89.0,100.0,0.0,82.0,60.0,77.0,80.0
2020-07-08 14:11,ICW0W2000655,56.0,57.0,59.0,37.1,36.0,533.0,0.0,64.0,59.0,57.0,56.0,84.0,63.0,88.0,100.0,0.0,82.0,62.0,77.0,80.0
2020-07-08 14:12,ICW0W2000655,55.0,57.0,59.0,37.1,36.0,521.0,0.0,65.0,59.0,57.0,55.0,84.0,63.0,89.0,100.0,0.0,82.0,60.0,77.0,80.0
2020-07-08 14:13,ICW0W2000655,54.0,55.0,57.0,37.2,36.0,507.0,0.0,65.0,57.0,55.0,54.0,84.0,65.0,89.0,100.0,0.0,82.0,60.0,78.0,81.0
2020-07-08 14:14,ICW0W2000655,51.0,52.0,54.0,37.2,36.0,512.0,0.0,65.0,54.0,52.0,51.0,85.0,67.0,89.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:16,ICW0W2000655,47.0,48.0,50.0,37.5,35.0,523.0,0.0,64.0,50.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,80.0,62.0,80.0,83.0
2020-07-08 14:17,ICW0W2000655,43.0,44.0,45.0,37.6,35.0,562.0,0.0,65.0,45.0,44.0,43.0,86.0,73.0,88.0,100.0,0.0,80.0,60.0,81.0,84.0
2020-07-08 14:18,ICW0W2000655,44.0,45.0,46.0,37.5,35.0,555.0,0.0,64.0,46.0,45.0,44.0,86.0,72.0,88.0,100.0,0.0,80.0,62.0,81.0,84.0
2020-07-08 14:19,ICW0W2000655,45.0,46.0,48.0,37.2,36.0,593.0,0.0,64.0,48.0,46.0,45.0,86.0,72.0,87.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:20,ICW0W2000655,49.0,50.0,51.0,37.1,36.0,567.0,0.0,64.0,51.0,50.0,49.0,85.0,69.0,88.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:21,ICW0W2000655,51.0,51.0,52.0,37.1,36.0,553.0,0.0,64.0,52.0,51.0,51.0,85.0,68.0,88.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:22,ICW0W2000655,48.0,49.0,50.0,37.2,36.0,552.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,88.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:23,ICW0W2000655,52.0,52.0,53.0,37.29,36.0,539.0,0.0,64.0,53.0,52.0,52.0,85.0,67.0,88.0,100.0,0.0,82.0,62.0,78.0,81.0
2020-07-08 14:24,ICW0W2000655,51.0,51.0,52.0,37.2,36.0,519.0,0.0,65.0,52.0,51.0,51.0,85.0,68.0,89.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:25,ICW0W2000655,50.0,50.0,50.0,37.2,36.0,515.0,0.0,64.0,50.0,50.0,50.0,86.0,69.0,89.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:26,ICW0W2000655,51.0,51.0,52.0,37.1,36.0,511.0,0.0,64.0,52.0,51.0,51.0,85.0,68.0,89.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:27,ICW0W2000655,50.0,51.0,53.0,37.1,36.0,498.0,0.0,65.0,53.0,51.0,50.0,85.0,68.0,90.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:28,ICW0W2000655,47.0,48.0,50.0,37.2,35.0,524.0,0.0,65.0,50.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,80.0,60.0,80.0,83.0
2020-07-08 14:29,ICW0W2000655,43.0,43.0,44.0,37.2,35.0,570.0,0.0,64.0,44.0,43.0,43.0,87.0,74.0,88.0,100.0,0.0,80.0,62.0,82.0,85.0
2020-07-08 14:30,ICW0W2000655,48.0,48.0,49.0,37.29,36.0,557.0,0.0,65.0,49.0,48.0,48.0,86.0,70.0,88.0,100.0,0.0,82.0,60.0,80.0,83.0
2020-07-08 14:31,ICW0W2000655,50.0,51.0,53.0,37.29,36.0,524.0,0.0,66.0,53.0,51.0,50.0,85.0,68.0,89.0,100.0,0.0,82.0,58.0,79.0,82.0
2020-07-08 14:32,ICW0W2000655,47.0,48.0,50.0,37.29,36.0,524.0,0.0,65.0,50.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,82.0,60.0,80.0,83.0
2020-07-08 14:33,ICW0W2000655,50.0,50.0,51.0,37.29,36.0,514.0,0.0,64.0,51.0,50.0,50.0,85.0,69.0,89.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:35,ICW0W2000655,48.0,49.0,51.0,37.29,36.0,508.0,0.0,65.0,51.0,49.0,48.0,85.0,69.0,89.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:39,ICW0W2000655,52.0,53.0,55.0,37.2,36.0,504.0,0.0,64.0,55.0,53.0,52.0,85.0,66.0,89.0,100.0,0.0,82.0,62.0,78.0,81.0
2020-07-08 14:41,ICW0W2000655,51.0,52.0,53.0,37.2,36.0,498.0,0.0,65.0,53.0,52.0,51.0,85.0,67.0,90.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:42,ICW0W2000655,50.0,51.0,52.0,37.1,36.0,492.0,0.0,65.0,52.0,51.0,50.0,85.0,68.0,90.0,100.0,0.0,82.0,60.0,79.0,82.0
2020-07-08 14:43,ICW0W2000655,43.0,43.0,44.0,37.2,35.0,508.0,0.0,64.0,44.0,43.0,43.0,87.0,74.0,89.0,100.0,0.0,80.0,62.0,82.0,85.0
2020-07-08 14:44,ICW0W2000655,46.0,47.0,47.0,37.29,36.0,538.0,0.0,64.0,47.0,47.0,46.0,86.0,71.0,88.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:45,ICW0W2000655,49.0,49.0,50.0,37.0,36.0,511.0,0.0,66.0,50.0,49.0,49.0,86.0,69.0,89.0,100.0,0.0,82.0,58.0,80.0,83.0
2020-07-08 14:46,ICW0W2000655,49.0,50.0,51.0,37.0,36.0,495.0,0.0,64.0,51.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:47,ICW0W2000655,47.0,48.0,49.0,37.0,36.0,501.0,0.0,64.0,49.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:48,ICW0W2000655,46.0,47.0,48.0,36.9,37.0,526.0,0.0,65.0,48.0,47.0,46.0,86.0,71.0,89.0,100.0,0.0,84.0,60.0,80.0,83.0
2020-07-08 14:49,ICW0W2000655,49.0,50.0,51.0,36.9,36.0,498.0,0.0,64.0,51.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:50,ICW0W2000655,50.0,51.0,53.0,37.1,36.0,486.0,0.0,64.0,53.0,51.0,50.0,85.0,68.0,90.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:51,ICW0W2000655,48.0,49.0,51.0,37.0,36.0,490.0,0.0,64.0,51.0,49.0,48.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:52,ICW0W2000655,47.0,48.0,50.0,36.9,36.0,502.0,0.0,65.0,50.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,82.0,60.0,80.0,83.0
2020-07-08 14:53,ICW0W2000655,47.0,48.0,50.0,36.79,37.0,498.0,0.0,64.0,50.0,48.0,47.0,86.0,70.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 14:54,ICW0W2000655,48.0,49.0,51.0,36.79,37.0,492.0,0.0,63.0,51.0,49.0,48.0,85.0,69.0,90.0,100.0,0.0,84.0,65.0,80.0,83.0
2020-07-08 14:55,ICW0W2000655,48.0,49.0,51.0,36.9,36.0,486.0,0.0,64.0,51.0,49.0,48.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 14:56,ICW0W2000655,50.0,51.0,53.0,36.9,36.0,483.0,0.0,64.0,53.0,51.0,50.0,85.0,68.0,90.0,100.0,0.0,82.0,62.0,79.0,82.0
2020-07-08 14:57,ICW0W2000655,49.0,50.0,51.0,36.79,37.0,485.0,0.0,65.0,51.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,84.0,60.0,80.0,83.0
2020-07-08 14:58,ICW0W2000655,45.0,46.0,47.0,36.79,36.0,500.0,0.0,64.0,47.0,46.0,45.0,86.0,72.0,90.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 14:59,ICW0W2000655,46.0,47.0,48.0,36.79,36.0,510.0,0.0,64.0,48.0,47.0,46.0,86.0,71.0,89.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:00,ICW0W2000655,48.0,49.0,51.0,36.9,36.0,497.0,0.0,64.0,51.0,49.0,48.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:01,ICW0W2000655,47.0,48.0,50.0,37.0,36.0,502.0,0.0,64.0,50.0,48.0,47.0,86.0,70.0,89.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:02,ICW0W2000655,46.0,46.0,47.0,36.9,37.0,496.0,0.0,64.0,47.0,46.0,46.0,86.0,72.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:03,ICW0W2000655,46.0,47.0,48.0,36.79,36.0,491.0,0.0,64.0,48.0,47.0,46.0,86.0,71.0,90.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:05,ICW0W2000655,43.0,44.0,45.0,36.9,36.0,500.0,0.0,64.0,45.0,44.0,43.0,86.0,73.0,90.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:06,ICW0W2000655,48.0,49.0,50.0,37.1,36.0,509.0,0.0,66.0,50.0,49.0,48.0,86.0,69.0,89.0,100.0,0.0,82.0,58.0,80.0,83.0
2020-07-08 15:07,ICW0W2000655,49.0,50.0,52.0,37.0,36.0,490.0,0.0,64.0,52.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:08,ICW0W2000655,42.0,43.0,45.0,36.9,35.0,508.0,0.0,64.0,45.0,43.0,42.0,86.0,74.0,89.0,100.0,0.0,80.0,62.0,82.0,85.0
2020-07-08 15:09,ICW0W2000655,45.0,45.0,46.0,36.79,36.0,522.0,0.0,64.0,46.0,45.0,45.0,86.0,72.0,89.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:10,ICW0W2000655,47.0,47.0,48.0,36.79,36.0,498.0,0.0,64.0,48.0,47.0,47.0,86.0,71.0,90.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:11,ICW0W2000655,48.0,49.0,50.0,36.79,36.0,490.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:13,ICW0W2000655,48.0,49.0,50.0,36.79,36.0,492.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:14,ICW0W2000655,49.0,50.0,52.0,36.7,36.0,481.0,0.0,64.0,52.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:15,ICW0W2000655,48.0,49.0,50.0,36.79,36.0,482.0,0.0,65.0,50.0,49.0,48.0,86.0,69.0,90.0,100.0,0.0,82.0,60.0,80.0,83.0
2020-07-08 15:16,ICW0W2000655,50.0,50.0,51.0,36.79,37.0,478.0,0.0,64.0,51.0,50.0,50.0,85.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:17,ICW0W2000655,49.0,49.0,50.0,36.7,37.0,480.0,0.0,64.0,50.0,49.0,49.0,86.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:18,ICW0W2000655,46.0,47.0,48.0,36.79,37.0,484.0,0.0,64.0,48.0,47.0,46.0,86.0,71.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:19,ICW0W2000655,45.0,46.0,47.0,37.0,36.0,499.0,0.0,64.0,47.0,46.0,45.0,86.0,72.0,90.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:20,ICW0W2000655,46.0,47.0,48.0,37.1,36.0,518.0,0.0,64.0,48.0,47.0,46.0,86.0,71.0,89.0,100.0,0.0,82.0,62.0,80.0,83.0
2020-07-08 15:21,ICW0W2000655,46.0,47.0,48.0,37.0,36.0,512.0,0.0,65.0,48.0,47.0,46.0,86.0,71.0,89.0,100.0,0.0,82.0,60.0,80.0,83.0
2020-07-08 15:22,ICW0W2000655,46.0,46.0,47.0,36.79,36.0,516.0,0.0,64.0,47.0,46.0,46.0,86.0,72.0,89.0,100.0,0.0,82.0,62.0,81.0,84.0
2020-07-08 15:23,ICW0W2000655,48.0,48.0,48.0,36.7,37.0,512.0,0.0,64.0,48.0,48.0,48.0,86.0,70.0,89.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:24,ICW0W2000655,49.0,49.0,50.0,36.7,37.0,499.0,0.0,64.0,50.0,49.0,49.0,86.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:25,ICW0W2000655,49.0,50.0,51.0,36.6,37.0,496.0,0.0,64.0,51.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:26,ICW0W2000655,47.0,48.0,50.0,36.6,37.0,484.0,0.0,64.0,50.0,48.0,47.0,86.0,70.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:27,ICW0W2000655,49.0,50.0,52.0,36.5,37.0,489.0,0.0,64.0,52.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:28,ICW0W2000655,49.0,50.0,52.0,36.6,37.0,483.0,0.0,64.0,52.0,50.0,49.0,85.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:29,ICW0W2000655,47.0,48.0,50.0,36.5,37.0,475.0,0.0,64.0,50.0,48.0,47.0,86.0,70.0,91.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:30,ICW0W2000655,46.0,47.0,49.0,36.6,37.0,469.0,0.0,64.0,49.0,47.0,46.0,86.0,71.0,91.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:31,ICW0W2000655,48.0,49.0,50.0,36.6,37.0,471.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,91.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:32,ICW0W2000655,48.0,49.0,50.0,36.4,37.0,474.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,91.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:33,ICW0W2000655,50.0,51.0,52.0,36.1,38.0,471.0,0.0,64.0,52.0,51.0,50.0,85.0,68.0,91.0,100.0,0.0,86.0,62.0,79.0,82.0
2020-07-08 15:34,ICW0W2000655,50.0,51.0,52.0,36.29,38.0,469.0,0.0,64.0,52.0,51.0,50.0,85.0,68.0,91.0,100.0,0.0,86.0,62.0,79.0,82.0
2020-07-08 15:35,ICW0W2000655,48.0,49.0,50.0,36.5,37.0,464.0,0.0,64.0,50.0,49.0,48.0,86.0,69.0,91.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:36,ICW0W2000655,44.0,45.0,46.0,36.5,37.0,484.0,0.0,64.0,46.0,45.0,44.0,86.0,72.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:37,ICW0W2000655,44.0,44.0,45.0,36.5,37.0,486.0,0.0,64.0,45.0,44.0,44.0,86.0,73.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:38,ICW0W2000655,44.0,45.0,46.0,36.5,37.0,504.0,0.0,64.0,46.0,45.0,44.0,86.0,72.0,89.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:39,ICW0W2000655,47.0,48.0,49.0,36.4,37.0,484.0,0.0,64.0,49.0,48.0,47.0,86.0,70.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:40,ICW0W2000655,48.0,48.0,49.0,36.4,37.0,479.0,0.0,64.0,49.0,48.0,48.0,86.0,70.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:41,ICW0W2000655,48.0,49.0,51.0,36.4,37.0,481.0,0.0,64.0,51.0,49.0,48.0,85.0,69.0,90.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:42,ICW0W2000655,47.0,48.0,50.0,36.4,37.0,478.0,0.0,65.0,50.0,48.0,47.0,86.0,70.0,90.0,100.0,0.0,84.0,60.0,80.0,83.0
2020-07-08 15:43,ICW0W2000655,46.0,47.0,49.0,36.4,37.0,487.0,0.0,64.0,49.0,47.0,46.0,86.0,71.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:44,ICW0W2000655,46.0,47.0,49.0,36.4,37.0,479.0,0.0,64.0,49.0,47.0,46.0,86.0,71.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:45,ICW0W2000655,45.0,45.0,46.0,36.6,37.0,475.0,0.0,64.0,46.0,45.0,45.0,86.0,72.0,91.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:46,ICW0W2000655,45.0,45.0,45.0,36.79,37.0,477.0,0.0,64.0,45.0,45.0,45.0,86.0,72.0,90.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:47,ICW0W2000655,45.0,45.0,45.0,36.7,37.0,475.0,0.0,64.0,45.0,45.0,45.0,86.0,72.0,91.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-08 15:49,ICW0W2000655,43.0,43.0,44.0,36.6,36.0,485.0,0.0,64.0,44.0,43.0,43.0,87.0,74.0,90.0,100.0,0.0,82.0,62.0,82.0,85.0
2020-07-08 15:50,ICW0W2000655,49.0,49.0,50.0,36.79,37.0,515.0,0.0,64.0,50.0,49.0,49.0,86.0,69.0,89.0,100.0,0.0,84.0,62.0,80.0,83.0
2020-07-08 15:51,ICW0W2000655,45.0,46.0,48.0,36.7,37.0,507.0,0.0,64.0,48.0,46.0,45.0,86.0,72.0,89.0,100.0,0.0,84.0,62.0,81.0,84.0
2020-07-09 11:10,ICW0W2000655,37.0,38.0,39.0,26.8,60.0,609.0,0.0,64.0,39.0,38.0,37.0,88.0,78.0,87.0,100.0,52.0,90.0,62.0,89.0,86.0
2020-07-23 15:09,ICW0W2000655,4.0,2.0,4.0,24.9,68.0,573.0,0.0,56.0,4.0,2.0,4.0,99.0,99.0,88.0,100.0,87.0,84.0,79.0,100.0,97.0
2020-07-23 15:10,ICW0W2000655,4.0,2.0,4.0,23.8,68.0,581.0,1.0,55.0,4.0,2.0,4.0,99.0,99.0,88.0,100.0,91.0,84.0,80.0,100.0,97.0
2020-07-23 15:11,ICW0W2000655,5.0,2.0,5.0,21.8,65.0,586.0,0.0,56.0,5.0,2.0,5.0,98.0,99.0,87.0,100.0,97.0,86.0,79.0,100.0,96.0
2020-07-23 15:12,ICW0W2000655,7.0,3.0,7.0,22.2,65.0,564.0,1.0,56.0,7.0,3.0,7.0,98.0,98.0,88.0,100.0,96.0,86.0,79.0,100.0,96.0
2020-07-23 15:13,ICW0W2000655,8.0,4.0,8.0,22.6,64.0,569.0,3.0,57.0,8.0,4.0,8.0,97.0,97.0,88.0,100.0,95.0,87.0,77.0,100.0,96.0
2020-07-23 15:14,ICW0W2000655,6.0,3.0,6.0,22.8,63.0,565.0,1.0,56.0,6.0,3.0,6.0,98.0,98.0,88.0,100.0,94.0,87.0,79.0,100.0,96.0
2020-07-23 15:15,ICW0W2000655,5.0,2.0,5.0,23.0,62.0,559.0,2.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,93.0,88.0,79.0,100.0,96.0
2020-07-23 15:16,ICW0W2000655,4.0,2.0,4.0,23.0,61.0,561.0,2.0,55.0,4.0,2.0,4.0,99.0,99.0,88.0,100.0,93.0,88.0,80.0,100.0,97.0
2020-07-23 15:17,ICW0W2000655,5.0,2.0,5.0,23.2,60.0,554.0,2.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,93.0,90.0,79.0,100.0,96.0
2020-07-23 15:18,ICW0W2000655,5.0,2.0,5.0,23.5,59.0,546.0,2.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,92.0,91.0,79.0,100.0,96.0
2020-07-23 15:19,ICW0W2000655,6.0,3.0,6.0,23.6,59.0,539.0,4.0,55.0,6.0,3.0,6.0,98.0,98.0,88.0,100.0,91.0,91.0,80.0,100.0,96.0
2020-07-23 15:20,ICW0W2000655,5.0,2.0,5.0,23.6,58.0,535.0,3.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,91.0,92.0,79.0,100.0,96.0
2020-07-23 15:21,ICW0W2000655,5.0,2.0,5.0,23.7,59.0,544.0,5.0,55.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,91.0,91.0,80.0,100.0,96.0
2020-07-23 15:22,ICW0W2000655,5.0,2.0,5.0,23.7,58.0,536.0,5.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,91.0,92.0,79.0,100.0,96.0
2020-07-23 15:23,ICW0W2000655,5.0,2.0,5.0,23.7,58.0,540.0,6.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,91.0,92.0,79.0,100.0,96.0
2020-07-23 15:24,ICW0W2000655,5.0,2.0,5.0,23.7,59.0,539.0,7.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,100.0,91.0,91.0,79.0,100.0,96.0
2020-07-23 15:25,ICW0W2000655,6.0,3.0,6.0,23.8,59.0,538.0,6.0,57.0,6.0,3.0,6.0,98.0,98.0,88.0,100.0,91.0,91.0,77.0,100.0,96.0
2020-07-23 15:26,ICW0W2000655,6.0,3.0,6.0,23.7,60.0,534.0,6.0,57.0,6.0,3.0,6.0,98.0,98.0,88.0,100.0,91.0,90.0,77.0,100.0,96.0
2020-07-23 15:27,ICW0W2000655,6.0,3.0,6.0,23.7,60.0,536.0,3.0,57.0,6.0,3.0,6.0,98.0,98.0,88.0,100.0,91.0,90.0,77.0,100.0,96.0
2020-07-23 15:28,ICW0W2000655,5.0,2.0,5.0,23.7,60.0,532.0,13.0,56.0,5.0,2.0,5.0,98.0,99.0,88.0,99.0,91.0,90.0,79.0,100.0,96.0
2020-07-23 15:29,ICW0W2000655,6.0,3.0,7.0,23.8,60.0,526.0,66.0,59.0,7.0,3.0,6.0,98.0,98.0,89.0,97.0,91.0,90.0,73.0,100.0,96.0
2020-07-23 15:30,ICW0W2000655,6.0,3.0,7.0,23.9,59.0,526.0,92.0,60.0,7.0,3.0,6.0,98.0,98.0,89.0,95.0,90.0,91.0,71.0,100.0,95.0
2020-07-23 15:31,ICW0W2000655,6.0,3.0,7.0,24.0,59.0,522.0,71.0,59.0,7.0,3.0,6.0,98.0,98.0,89.0,96.0,90.0,91.0,73.0,100.0,95.0
2020-07-23 15:32,ICW0W2000655,6.0,3.0,6.0,23.9,59.0,526.0,62.0,59.0,6.0,3.0,6.0,98.0,98.0,89.0,97.0,90.0,91.0,73.0,100.0,96.0
2020-07-23 15:33,ICW0W2000655,5.0,2.0,5.0,23.8,59.0,530.0,51.0,60.0,5.0,2.0,5.0,98.0,99.0,88.0,97.0,91.0,91.0,71.0,100.0,96.0
2020-07-23 15:34,ICW0W2000655,5.0,2.0,5.0,23.8,59.0,524.0,41.0,59.0,5.0,2.0,5.0,98.0,99.0,89.0,98.0,91.0,91.0,73.0,100.0,96.0
2020-07-23 15:36,ICW0W2000655,4.0,2.0,4.0,23.8,57.0,517.0,36.0,61.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,91.0,93.0,69.0,100.0,96.0
2020-07-23 15:37,ICW0W2000655,4.0,2.0,4.0,24.0,56.0,514.0,33.0,60.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,90.0,94.0,71.0,100.0,96.0
2020-07-23 15:38,ICW0W2000655,4.0,2.0,4.0,24.0,55.0,524.0,31.0,60.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,90.0,95.0,71.0,100.0,96.0
2020-07-23 15:39,ICW0W2000655,4.0,2.0,4.0,23.9,55.0,527.0,37.0,60.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,90.0,95.0,71.0,100.0,96.0
2020-07-23 15:40,ICW0W2000655,4.0,2.0,4.0,23.9,55.0,526.0,35.0,60.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,90.0,95.0,71.0,100.0,96.0
2020-07-23 15:42,ICW0W2000655,4.0,2.0,4.0,23.8,54.0,527.0,36.0,59.0,4.0,2.0,4.0,99.0,99.0,89.0,98.0,91.0,96.0,73.0,100.0,96.0
2020-07-23 15:43,ICW0W2000655,4.0,2.0,4.0,23.7,54.0,529.0,31.0,59.0,4.0,2.0,4.0,99.0,99.0,88.0,98.0,91.0,96.0,73.0,100.0,96.0
2020-07-23 15:44,ICW0W2000655,4.0,2.0,4.0,23.7,54.0,538.0,27.0,59.0,4.0,2.0,4.0,99.0,99.0,88.0,99.0,91.0,96.0,73.0,100.0,96.0
2020-07-23 15:45,ICW0W2000655,4.0,2.0,4.0,23.7,54.0,534.0,24.0,59.0,4.0,2.0,4.0,99.0,99.0,88.0,99.0,91.0,96.0,73.0,100.0,96.0
2020-07-23 15:46,ICW0W2000655,4.0,2.0,4.0,23.8,53.0,526.0,21.0,59.0,4.0,2.0,4.0,99.0,99.0,89.0,99.0,91.0,97.0,73.0,100.0,97.0